iter	Passed	Remaining
3222	59262	14362
3223	59276	14343
3224	59288	14323
3225	59304	14303
3226	59317	14284
3227	59331	14264
3228	59344	14244
3229	59356	14224
3230	59369	14205
3231	59381	14184
3232	59393	14165
3233	59407	14145
3234	59424	14126
3235	59438	14107
3236	59453	14087
3237	59463	14067
3238	59479	14048
3239	59496	14029
3240	59509	14009
3241	59520	13989
3242	59534	13970
3243	59547	13950
3244	59563	13931
3245	59576	13911
3246	59589	13892
3247	59606	13873
3248	59623	13854
3249	59639	13835
3250	59651	13815
3251	59664	13795
3252	59679	13776
3253	59692	13756
3254	59705	13737
3255	59718	13717
3256	59732	13697
3257	59745	13678
3258	59759	13658
3259	59773	13639
3260	59786	13619
3261	59803	13600
3262	59816	13581
3263	59830	13561
3264	59844	13542
3265	59861	13523
3266	59876	13504
3267	59889	13484
3268	59902	13465
3269	59916	13445
3270	59929	13426
3271	59943	13406
3272	59957	13387
3273	59972	13368
3274	59987	13349
3275	59999	13329
3276	60015	13310
3277	60030	13290
3278	60044	13271
3279	60057	13252
3280	60073	13233
3281	60089	13214
3282	60106	13195
3283	60119	13175
3284	60136	13157
3285	60151	13137
3286	60167	13119
3287	60181	13099
3288	60195	13080
3289	60211	13061
3290	60226	13042
3291	60240	13022
3292	60251	13003
3293	60267	12984
3294	60282	12964
3295	60295	12945
3296	60306	12925
3297	60319	12905
3298	60331	12886
3299	60343	12866
3300	60356	12846
3301	60370	12827
3302	60386	12808
3303	60398	12788
3304	60415	12770
3305	60430	12751
3306	60443	12731
3307	60457	12712
3308	60471	12693
3309	60483	12673
3310	60498	12654
3311	60512	12634
3312	60525	12615
3313	60536	12595
3314	60550	12576
3315	60563	12556
3316	60579	12538
3317	60597	12519
3318	60615	12501
3319	60629	12482
3320	60647	12463
3321	60664	12444
3322	60681	12426
3323	60693	12406
3324	60706	12387
3325	60718	12367
3326	60733	12348
3327	60744	12328
3328	60760	12309
3329	60776	12291
3330	60789	12271
3331	60805	12252
3332	60823	12234
3333	60837	12215
3334	60851	12196
3335	60864	12176
3336	60874	12156
3337	60889	12137
3338	60902	12118
3339	60916	12098
3340	60930	12079
3341	60943	12060
3342	60958	12041
3343	60972	12022
3344	60983	12002
3345	60996	11983
3346	61009	11963
3347	61024	11944
3348	61040	11925
3349	61055	11906
3350	61071	11888
3351	61085	11869
3352	61099	11849
3353	61110	11830
3354	61124	11811
3355	61137	11791
3356	61152	11772
3357	61165	11753
3358	61178	11734
3359	61194	11715
3360	61210	11696
3361	61223	11677
3362	61236	11658
3363	61250	11638
3364	61262	11619
3365	61274	11599
3366	61286	11580
3367	61300	11561
3368	61319	11543
3369	61330	11523
3370	61342	11503
3371	61355	11484
3372	61370	11465
3373	61385	11446
3374	61399	11427
3375	61416	11409
3376	61435	11391
3377	61447	11371
3378	61461	11352
3379	61476	11333
3380	61491	11314
3381	61505	11295
3382	61520	11276
3383	61533	11257
3384	61545	11238
3385	61558	11218
3386	61576	11200
3387	61594	11182
3388	61615	11164
3389	61630	11145
3390	61644	11126
3391	61659	11107
3392	61677	11089
3393	61694	11071
3394	61709	11052
3395	61725	11033
3396	61741	11014
3397	61754	10995
3398	61767	10976
3399	61779	10957
3400	61794	10938
3401	61807	10919
3402	61824	10900
3403	61839	10881
3404	61854	10862
3405	61867	10843
3406	61885	10825
3407	61902	10806
3408	61918	10788
3409	61934	10769
3410	61950	10750
3411	61963	10731
3412	61976	10712
3413	61989	10693
3414	62003	10674
3415	62018	10655
3416	62034	10637
3417	62051	10618
3418	62063	10599
3419	62078	10580
3420	62098	10562
3421	62111	10543
3422	62128	10524
3423	62143	10506
3424	62157	10487
3425	62170	10468
3426	62187	10449
3427	62203	10431
3428	62219	10412
3429	62231	10393
3430	62247	10374
3431	62261	10355
3432	62276	10336
3433	62288	10317
3434	62306	10299
3435	62318	10280
3436	62332	10261
3437	62345	10242
3438	62360	10223
3439	62372	10204
3440	62386	10185
3441	62401	10166
3442	62416	10147
3443	62431	10129
3444	62445	10110
3445	62457	10090
3446	62472	10072
3447	62485	10053
3448	62500	10034
3449	62515	10015
3450	62529	9996
3451	62542	9977
3452	62557	9959
3453	62573	9940
3454	62587	9921
3455	62603	9902
3456	62617	9884
3457	62631	9865
3458	62646	9846
3459	62659	9827
3460	62672	9808
3461	62687	9789
3462	62700	9770
3463	62714	9752
3464	62728	9733
3465	62740	9713
3466	62752	9694
3467	62765	9675
3468	62776	9656
3469	62791	9637
3470	62805	9618
3471	62817	9599
3472	62832	9581
3473	62845	9562
3474	62867	9544
3475	62883	9526
3476	62897	9507
3477	62911	9488
3478	62926	9469
3479	62940	9451
3480	62955	9432
3481	62969	9413
3482	62985	9395
3483	62999	9376
3484	63012	9357
3485	63026	9338
3486	63042	9320
3487	63057	9301
3488	63070	9282
3489	63086	9264
3490	63096	9244
3491	63110	9225
3492	63126	9207
3493	63141	9188
3494	63158	9170
3495	63171	9151
3496	63184	9132
3497	63204	9114
3498	63219	9096
3499	63232	9077
3500	63247	9058
3501	63263	9040
3502	63279	9021
3503	63297	9003
3504	63311	8984
3505	63325	8966
3506	63341	8947
3507	63356	8929
3508	63369	8910
3509	63380	8890
3510	63398	8872
3511	63410	8853
3512	63430	8835
3513	63447	8817
3514	63463	8799
3515	63477	8780
3516	63491	8761
3517	63504	8742
3518	63520	8724
3519	63535	8706
3520	63551	8687
3521	63566	8669
3522	63581	8650
3523	63598	8632
3524	63611	8613
3525	63626	8594
3526	63640	8576
3527	63653	8557
3528	63667	8538
3529	63680	8519
3530	63694	8501
3531	63708	8482
3532	63725	8464
3533	63740	8445
3534	63756	8427
3535	63769	8408
3536	63783	8389
3537	63795	8370
3538	63809	8352
3539	63821	8333
3540	63832	8314
3541	63846	8295
3542	63860	8276
3543	63876	8258
3544	63888	8239
3545	63903	8221
3546	63918	8202
3547	63932	8183
3548	63947	8165
3549	63961	8146
3550	63978	8128
3551	63992	8109
3552	64006	8091
3553	64019	8072
3554	64031	8053
3555	64044	8034
3556	64057	8016
3557	64083	7999
3558	64097	7980
3559	64108	7961
3560	64122	7942
3561	64138	7924
3562	64154	7906
3563	64170	7887
3564	64181	7868
3565	64196	7850
3566	64196	7850
3567	64211	7813
3568	64224	7795
3569	64237	7776
3570	64254	7758
3571	64268	7739
3572	64282	7721
3573	64293	7702
3574	64310	7684
3575	65131	7761
3576	65147	7742
3577	65160	7724
3578	65176	7705
3579	65191	7686
3580	65208	7668
3581	65221	7649
3582	65235	7630
3583	65249	7611
3584	65264	7593
3585	65276	7574
3586	65291	7555
3587	65312	7537
3588	65327	7518
3589	65343	7500
3590	65359	7481
3591	65375	7463
3592	65389	7444
3593	65401	7425
3594	65415	7406
3595	65427	7387
3596	65445	7369
3597	65457	7350
3598	65471	7331
3599	65485	7312
3600	65498	7293
3601	65510	7274
3602	65525	7256
3603	65541	7237
3604	65556	7219
3605	65570	7200
3606	65584	7181
3607	65598	7162
3608	65611	7143
3609	65621	7124
3610	65637	7106
3611	65651	7087
3612	65670	7069
3613	65682	7050
3614	65696	7031
3615	65707	7012
3616	65721	6994
3617	65735	6975
3618	65752	6956
3619	65764	6937
3620	65778	6919
3621	65794	6900
3622	65806	6881
3623	65817	6862
3624	65832	6844
3625	65847	6825
3626	65863	6807
3627	65878	6788
3628	65891	6769
3629	65904	6751
3630	65917	6732
3631	65931	6713
3632	65947	6695
3633	65963	6676
3634	65980	6658
3635	65995	6639
3636	66010	6621
3637	66026	6602
3638	66039	6583
3639	66055	6565
3640	66073	6547
3641	66088	6528
3642	66102	6509
3643	66117	6491
3644	66133	6472
3645	66148	6454
3646	66164	6435
3647	66178	6417
3648	66195	6398
3649	66209	6380
3650	66224	6361
3651	66238	6343
3652	66253	6324
3653	66267	6306
3654	66282	6287
3655	66300	6269
3656	66312	6250
3657	66325	6231
3658	66343	6213
3659	66357	6194
3660	66372	6176
3661	66386	6157
3662	66400	6139
3663	66412	6120
3664	66423	6101
3665	66435	6082
3666	66449	6064
3667	66463	6045
3668	66476	6026
3669	66488	6008
3670	66503	5989
3671	66518	5971
3672	66533	5952
3673	66551	5934
3674	66566	5915
3675	66581	5897
3676	66593	5878
3677	66607	5859
3678	66617	5841
3679	66631	5822
3680	66646	5804
3681	66661	5785
3682	66677	5767
3683	66691	5748
3684	66704	5729
3685	66714	5711
3686	66725	5692
3687	66740	5673
3688	66757	5655
3689	66769	5636
3690	66783	5618
3691	66800	5600
3692	66813	5581
3693	66826	5562
3694	66841	5544
3695	66856	5525
3696	66870	5507
3697	66883	5488
3698	66897	5470
3699	66915	5452
3700	66928	5433
3701	66942	5415
3702	66955	5396
3703	66970	5378
3704	66985	5359
3705	67001	5341
3706	67017	5322
3707	67031	5304
3708	67044	5285
3709	67057	5267
3710	67069	5248
3711	67082	5230
3712	67093	5211
3713	67110	5193
3714	67124	5174
3715	67140	5156
3716	67157	5138
3717	67169	5119
3718	67183	5100
3719	67197	5082
3720	67210	5063
3721	67223	5045
3722	67235	5026
3723	67251	5008
3724	67269	4990
3725	67286	4972
3726	67301	4953
3727	67315	4935
3728	67327	4916
3729	67342	4898
3730	67354	4879
3731	67371	4861
3732	67384	4842
3733	67400	4824
3734	67418	4806
3735	67432	4788
3736	67447	4769
3737	67462	4751
3738	67476	4732
3739	67490	4714
3740	67506	4696
3741	67522	4677
3742	67536	4659
3743	67551	4641
3744	67570	4623
3745	67590	4605
3746	67604	4586
3747	67619	4568
3748	67632	4549
3749	67648	4531
3750	67665	4513
3751	67682	4495
3752	67698	4476
3753	67713	4458
3754	67728	4440
3755	67739	4421
3756	67754	4403
3757	67771	4385
3758	67786	4366
3759	67803	4348
3760	67817	4330
3761	67832	4312
3762	67847	4293
3763	67861	4275
3764	67874	4256
3765	67885	4238
3766	67899	4219
3767	67910	4201
3768	67924	4183
3769	67940	4164
3770	67953	4146
3771	67963	4127
3772	67984	4109
3773	67999	4091
3774	68015	4073
3775	68028	4054
3776	68043	4036
3777	68059	4018
3778	68071	3999
3779	68083	3981
3780	68095	3963
3781	68109	3944
3782	68123	3926
3783	68134	3907
3784	68149	3889
3785	68163	3871
3786	68175	3852
3787	68189	3834
3788	68205	3816
3789	68221	3798
3790	68239	3780
3791	68255	3761
3792	68267	3743
3793	68280	3725
3794	68293	3706
3795	68305	3688
3796	68319	3669
3797	68334	3651
3798	68349	3633
3799	68363	3615
3800	68376	3596
3801	68390	3578
3802	68402	3560
3803	68415	3541
3804	68433	3523
3805	68450	3505
3806	68464	3487
3807	68478	3469
3808	68492	3450
3809	68506	3432
3810	68519	3414
3811	68536	3396
3812	68550	3377
3813	68563	3359
3814	68579	3341
3815	68595	3323
3816	68611	3305
3817	68626	3286
3818	68639	3268
3819	68654	3250
3820	68668	3232
3821	68684	3213
3822	68698	3195
3823	68711	3177
3824	68724	3159
3825	68737	3140
3826	68752	3122
3827	68764	3104
3828	68781	3086
3829	68795	3068
3830	68811	3049
3831	68825	3031
3832	68841	3013
3833	68857	2995
3834	68870	2977
3835	68887	2959
3836	68905	2940
3837	68920	2922
3838	68934	2904
3839	68952	2886
3840	68967	2868
3841	68981	2850
3842	68995	2831
3843	69007	2813
3844	69027	2795
3845	69042	2777
3846	69057	2759
3847	69070	2741
3848	69083	2722
3849	69096	2704
3850	69111	2686
3851	69129	2668
3852	69143	2650
3853	69156	2632
3854	69172	2614
3855	69186	2595
3856	69200	2577
3857	69216	2559
3858	69236	2541
3859	69255	2523
3860	69274	2505
3861	69289	2487
3862	69304	2469
3863	69320	2451
3864	69335	2433
3865	69347	2414
3866	69362	2396
3867	69379	2378
3868	69395	2360
3869	69409	2342
3870	69425	2324
3871	69437	2306
3872	69453	2288
3873	69467	2269
3874	69482	2251
3875	69495	2233
3876	69508	2215
3877	69522	2197
3878	69540	2179
3879	69552	2161
3880	69566	2142
3881	69581	2124
3882	69594	2106
3883	69609	2088
3884	69628	2070
3885	69644	2052
3886	69660	2034
3887	69676	2016
3888	69694	1998
3889	69711	1980
3890	69731	1962
3891	69745	1944
3892	69761	1926
3893	69773	1908
3894	69787	1890
3895	69800	1871
3896	69814	1853
3897	69829	1835
3898	69844	1817
3899	69860	1799
3900	69872	1781
3901	69886	1763
3902	69902	1745
3903	69916	1727
3904	69931	1709
3905	69945	1691
3906	69959	1672
3907	69974	1654
3908	69987	1636
3909	70002	1618
3910	70018	1600
3911	70031	1582
3912	70046	1564
3913	70058	1546
3914	70075	1528
3915	70088	1510
3916	70101	1492
3917	70119	1474
3918	70132	1456
3919	70147	1438
3920	70162	1420
3921	70177	1402
3922	70190	1384
3923	70204	1365
3924	70223	1348
3925	70236	1329
3926	70250	1311
3927	70265	1293
3928	70280	1275
3929	70296	1257
3930	70313	1239
3931	70328	1221
3932	70346	1203
3933	70362	1185
3934	70378	1167
3935	70393	1149
3936	70409	1131
3937	70425	1113
3938	70438	1095
3939	70455	1077
3940	70469	1059
3941	70484	1041
3942	70498	1023
3943	70512	1005
3944	70526	987
3945	70542	969
3946	70558	951
3947	70569	933
3948	70582	915
3949	70597	897
3950	70610	879
3951	70625	861
3952	70638	843
3953	70653	825
3954	70666	807
3955	70677	789
3956	70697	771
3957	70717	753
3958	70732	735
3959	70746	717
3960	70761	699
3961	70775	681
3962	70787	663
3963	70807	645
3964	70826	628
3965	70840	610
3966	70866	592
3967	70882	574
3968	70899	556
3969	70915	538
3970	70932	520
3971	70946	502
3972	70961	484
3973	70974	466
3974	70992	448
3975	71007	430
3976	71021	412
3977	71035	394
3978	71051	376
3979	71066	358
3980	71083	340
3981	71096	322
3982	71110	304
3983	71124	286
3984	71141	268
3985	71154	251
3986	71169	233
3987	71186	215
3988	71206	197
3989	71221	179
3990	71238	161
3991	71255	143
3992	71272	125
3993	71287	107
3994	71305	89
3995	71319	71
3996	71333	53
3997	71347	35
3998	71359	17
3999	71371	0
